round_epochs,val_loss,val_accuracy,loss,accuracy,activation,batch_size,dropout,epochs,flatten_layer,kernel_size,last_activation,losses,lr,num_filters,optimizer
10,0.9537889911338703,0.5350052118301392,0.30269466141414214,0.9,<function relu at 0x13c0421e0>,64,0.0,10,150,1,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,128,<class 'keras.optimizers.Adam'>
10,0.717123745688575,0.5579937100410461,0.5821167790301712,0.7161435,<function relu at 0x13c0421e0>,64,0.0,10,150,2,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,64,<class 'keras.optimizers.Adam'>
10,0.7209073131360978,0.5527690649032593,0.5004828412971154,0.79327357,<function relu at 0x13c0421e0>,64,0.0,10,150,2,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,128,<class 'keras.optimizers.Adam'>
10,0.933118514132724,0.49843260645866394,0.3593142685334244,0.86008966,<function relu at 0x13c0421e0>,64,0.0,10,150,2,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,64,<class 'keras.optimizers.Adam'>
10,1.0962667807765392,0.5161964297294617,0.2008185063108735,0.9506726,<function relu at 0x13c0421e0>,64,0.0,10,150,2,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,128,<class 'keras.optimizers.Adam'>
10,0.7054412852011255,0.5611284971237183,0.5836069611690504,0.7103139,<function relu at 0x13c0421e0>,64,0.0,10,150,3,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,64,<class 'keras.optimizers.Adam'>
10,0.7426552319103149,0.546499490737915,0.47322465127893626,0.8116592,<function relu at 0x13c0421e0>,64,0.0,10,150,3,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,128,<class 'keras.optimizers.Adam'>
10,0.8891229794566036,0.5370950698852539,0.35344250341167366,0.8663677,<function relu at 0x13c0421e0>,64,0.0,10,150,3,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,64,<class 'keras.optimizers.Adam'>
10,1.237917945925594,0.5078369975090027,0.19526320242828318,0.94529146,<function relu at 0x13c0421e0>,64,0.0,10,150,3,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,128,<class 'keras.optimizers.Adam'>
15,0.7067088854101136,0.5715778470039368,0.5598050592726121,0.7367713,<function relu at 0x13c0421e0>,64,0.0,15,100,1,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,64,<class 'keras.optimizers.Adam'>
15,0.7398211374925595,0.531870424747467,0.46898607312296536,0.8165919,<function relu at 0x13c0421e0>,64,0.0,15,100,1,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,128,<class 'keras.optimizers.Adam'>
15,0.8551841972389939,0.5444096326828003,0.34115621102765004,0.8784753,<function relu at 0x13c0421e0>,64,0.0,15,100,1,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,64,<class 'keras.optimizers.Adam'>
15,1.157268808054949,0.5339602828025818,0.14904682990414145,0.9793722,<function relu at 0x13c0421e0>,64,0.0,15,100,1,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,128,<class 'keras.optimizers.Adam'>
15,0.7346444055827309,0.5433647036552429,0.5178990921097486,0.7748879,<function relu at 0x13c0421e0>,64,0.0,15,100,2,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,64,<class 'keras.optimizers.Adam'>
15,0.8019857850069786,0.5297805666923523,0.3986030669490318,0.86816144,<function relu at 0x13c0421e0>,64,0.0,15,100,2,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,128,<class 'keras.optimizers.Adam'>
15,1.1595165457346845,0.5151515007019043,0.19736435985351358,0.9556054,<function relu at 0x13c0421e0>,64,0.0,15,100,2,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,64,<class 'keras.optimizers.Adam'>
15,1.4082821024622663,0.5381399989128113,0.06314951948520849,0.9923767,<function relu at 0x13c0421e0>,64,0.0,15,100,2,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,128,<class 'keras.optimizers.Adam'>
15,0.7403264483563454,0.5579937100410461,0.5023547882990986,0.78206277,<function relu at 0x13c0421e0>,64,0.0,15,100,3,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,64,<class 'keras.optimizers.Adam'>
15,0.8394043799976321,0.5224660634994507,0.36076929045364997,0.8856502,<function relu at 0x13c0421e0>,64,0.0,15,100,3,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,128,<class 'keras.optimizers.Adam'>
15,1.259991957351581,0.5350052118301392,0.16239412807830245,0.95650226,<function relu at 0x13c0421e0>,64,0.0,15,100,3,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,64,<class 'keras.optimizers.Adam'>
15,1.5731141945909681,0.5496342778205872,0.048260236401194416,0.99506724,<function relu at 0x13c0421e0>,64,0.0,15,100,3,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,128,<class 'keras.optimizers.Adam'>
15,0.7151044077135802,0.5475444197654724,0.5467747297522199,0.75022423,<function relu at 0x13c0421e0>,64,0.0,15,150,1,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,64,<class 'keras.optimizers.Adam'>
15,0.7869741843162784,0.5485893487930298,0.43547258967775937,0.83452916,<function relu at 0x13c0421e0>,64,0.0,15,150,1,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,128,<class 'keras.optimizers.Adam'>
15,0.9111380870439416,0.5475444197654724,0.2889065789802192,0.9161435,<function relu at 0x13c0421e0>,64,0.0,15,150,1,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,64,<class 'keras.optimizers.Adam'>
15,1.2230115100009564,0.5370950698852539,0.11682744346926566,0.9829596,<function relu at 0x13c0421e0>,64,0.0,15,150,1,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,128,<class 'keras.optimizers.Adam'>
15,0.7556698563953428,0.5078369975090027,0.5010850087944168,0.79103136,<function relu at 0x13c0421e0>,64,0.0,15,150,2,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,64,<class 'keras.optimizers.Adam'>
15,0.7969115137929328,0.5256008505821228,0.38125339409695613,0.8690583,<function relu at 0x13c0421e0>,64,0.0,15,150,2,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,128,<class 'keras.optimizers.Adam'>
15,1.160501019209779,0.5088819265365601,0.18705865819625256,0.95201796,<function relu at 0x13c0421e0>,64,0.0,15,150,2,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,64,<class 'keras.optimizers.Adam'>
15,1.6904438527275651,0.5224660634994507,0.036142422833517526,0.99820626,<function relu at 0x13c0421e0>,64,0.0,15,150,2,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,128,<class 'keras.optimizers.Adam'>
15,0.7512725785359071,0.5391849279403687,0.4859226524028008,0.80269057,<function relu at 0x13c0421e0>,64,0.0,15,150,3,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,64,<class 'keras.optimizers.Adam'>
15,0.9279333604665136,0.5015674233436584,0.2994502082801186,0.91524667,<function relu at 0x13c0421e0>,64,0.0,15,150,3,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,128,<class 'keras.optimizers.Adam'>
15,1.4554909465205832,0.5245559215545654,0.1460400196535705,0.95246637,<function relu at 0x13c0421e0>,64,0.0,15,150,3,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,64,<class 'keras.optimizers.Adam'>
15,1.6576378345489502,0.5047022104263306,0.04215504311927231,0.996861,<function relu at 0x13c0421e0>,64,0.0,15,150,3,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,128,<class 'keras.optimizers.Adam'>
5,0.6856500118379184,0.5684430599212646,0.6709020278913558,0.5860987,<function relu at 0x13c0421e0>,64,0.25,5,100,1,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,64,<class 'keras.optimizers.Adam'>
5,0.6862763931260463,0.5538139939308167,0.6455385520319233,0.629148,<function relu at 0x13c0421e0>,64,0.25,5,100,1,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,128,<class 'keras.optimizers.Adam'>
5,0.6827852656225923,0.5684430599212646,0.6358557745480217,0.6461883,<function relu at 0x13c0421e0>,64,0.25,5,100,1,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,64,<class 'keras.optimizers.Adam'>
5,0.7023107617501804,0.5705329179763794,0.6025624935937035,0.68520176,<function relu at 0x13c0421e0>,64,0.25,5,100,1,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,128,<class 'keras.optimizers.Adam'>
5,0.6937051807825094,0.5642633438110352,0.6579997849036759,0.6130045,<function relu at 0x13c0421e0>,64,0.25,5,100,2,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,64,<class 'keras.optimizers.Adam'>
5,0.6855385591243875,0.5809822082519531,0.6389860117381998,0.63183856,<function relu at 0x13c0421e0>,64,0.25,5,100,2,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,128,<class 'keras.optimizers.Adam'>
5,0.6922158043960045,0.5820271968841553,0.625150900197136,0.6600897,<function relu at 0x13c0421e0>,64,0.25,5,100,2,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,64,<class 'keras.optimizers.Adam'>
5,0.7113227593238576,0.5673981308937073,0.5979490778905928,0.69641256,<function relu at 0x13c0421e0>,64,0.25,5,100,2,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,128,<class 'keras.optimizers.Adam'>
5,0.6752737206849683,0.577847421169281,0.6548746575689102,0.6026906,<function relu at 0x13c0421e0>,64,0.25,5,100,3,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,64,<class 'keras.optimizers.Adam'>
5,0.6911814527950068,0.5454545617103577,0.6284671150515432,0.64932734,<function relu at 0x13c0421e0>,64,0.25,5,100,3,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,128,<class 'keras.optimizers.Adam'>
5,0.6906788318633037,0.5663532018661499,0.6196054381639968,0.6502242,<function relu at 0x13c0421e0>,64,0.25,5,100,3,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,64,<class 'keras.optimizers.Adam'>
5,0.739164298729214,0.5099268555641174,0.5958978069202783,0.6856502,<function relu at 0x13c0421e0>,64,0.25,5,100,3,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,128,<class 'keras.optimizers.Adam'>
5,0.6900239445448171,0.5726227760314941,0.6609999931981211,0.6026906,<function relu at 0x13c0421e0>,64,0.25,5,150,1,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,64,<class 'keras.optimizers.Adam'>
5,0.6866551356131255,0.5757575631141663,0.6525463878841143,0.6210762,<function relu at 0x13c0421e0>,64,0.25,5,150,1,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,128,<class 'keras.optimizers.Adam'>
5,0.69385234110034,0.5736677050590515,0.6342172788397613,0.6367713,<function relu at 0x13c0421e0>,64,0.25,5,150,1,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,64,<class 'keras.optimizers.Adam'>
5,0.7059961039818192,0.5517241358757019,0.599003761285089,0.6856502,<function relu at 0x13c0421e0>,64,0.25,5,150,1,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,128,<class 'keras.optimizers.Adam'>
5,0.6785912304462683,0.5882967710494995,0.652726165542688,0.6206278,<function relu at 0x13c0421e0>,64,0.25,5,150,2,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,64,<class 'keras.optimizers.Adam'>
5,0.6898642179236019,0.5653082728385925,0.641358213307077,0.64080715,<function relu at 0x13c0421e0>,64,0.25,5,150,2,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,128,<class 'keras.optimizers.Adam'>
5,0.6898024013672752,0.5621734857559204,0.6270312698967254,0.65650225,<function relu at 0x13c0421e0>,64,0.25,5,150,2,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,64,<class 'keras.optimizers.Adam'>
5,0.717169251436973,0.5799372792243958,0.5825935231730542,0.70089686,<function relu at 0x13c0421e0>,64,0.25,5,150,2,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,128,<class 'keras.optimizers.Adam'>
5,0.6718328073231529,0.5862069129943848,0.6589895575570419,0.6071749,<function relu at 0x13c0421e0>,64,0.25,5,150,3,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,64,<class 'keras.optimizers.Adam'>
5,0.6851969695141074,0.5914315581321716,0.6340251478913653,0.64080715,<function relu at 0x13c0421e0>,64,0.25,5,150,3,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,128,<class 'keras.optimizers.Adam'>
5,0.7059807873943134,0.5496342778205872,0.6242428583414565,0.6502242,<function relu at 0x13c0421e0>,64,0.25,5,150,3,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,64,<class 'keras.optimizers.Adam'>
5,0.7477882756708558,0.5559038519859314,0.5809717867406494,0.703139,<function relu at 0x13c0421e0>,64,0.25,5,150,3,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,128,<class 'keras.optimizers.Adam'>
10,0.6874806346564457,0.546499490737915,0.6415784720882707,0.6192825,<function relu at 0x13c0421e0>,64,0.25,10,100,1,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,64,<class 'keras.optimizers.Adam'>
10,0.7031137036430175,0.5705329179763794,0.6014190680777546,0.68475336,<function relu at 0x13c0421e0>,64,0.25,10,100,1,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,128,<class 'keras.optimizers.Adam'>
10,0.741616276800321,0.5433647036552429,0.580129813346093,0.70044845,<function relu at 0x13c0421e0>,64,0.25,10,100,1,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,64,<class 'keras.optimizers.Adam'>
10,0.7871788392620027,0.5412748456001282,0.494807895015708,0.76681614,<function relu at 0x13c0421e0>,64,0.25,10,100,1,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,128,<class 'keras.optimizers.Adam'>
10,0.6976861953112523,0.5496342778205872,0.6277457808699843,0.64932734,<function relu at 0x13c0421e0>,64,0.25,10,100,2,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,64,<class 'keras.optimizers.Adam'>
10,0.71195624658182,0.5673981308937073,0.5867411129143206,0.6950673,<function relu at 0x13c0421e0>,64,0.25,10,100,2,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.2,128,<class 'keras.optimizers.Adam'>
10,0.7546689688474283,0.5287356376647949,0.5291736384143744,0.7426009,<function relu at 0x13c0421e0>,64,0.25,10,100,2,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,64,<class 'keras.optimizers.Adam'>
10,0.8494500823653728,0.5203761458396912,0.42056644935778975,0.81524664,<function relu at 0x13c0421e0>,64,0.25,10,100,2,<function sigmoid at 0x13c0422f0>,<function binary_crossentropy at 0x13bfe0ae8>,0.6000000000000001,128,<class 'keras.optimizers.Adam'>
